feature1_1,feature1_2,feature1_3,feature1_4,feature2_1,feature2_2,feature2_3,feature2_4,feature3_1,feature3_2,feature3_3,feature3_4,y_f,e_f,e_cf,y_cf,treatment
-1.543627024,0.129890476,0.05966497,-0.283180237,0.283504891,-0.744655285,0.344097168,-0.956138847,-1.423005554,-0.2634446,-0.190999445,1.823976637,3,1,1,69,0
-1.427867635,-0.082034355,1.191431258,0.388046358,-2.007064388,1.269765459,0.294783635,-0.744660362,-0.536103601,0.84661451,-0.738710892,0.972653254,5,1,1,71,1
-1.581095715,-0.446997347,0.291081092,0.73853611,0.862070205,0.958695367,-0.13932812,0.009448691,0.603588735,-0.881884306,0.158320378,-2.050771916,487.1330835,0,1,3,0
-1.340865223,0.25749772,-0.624317013,-1.75385939,-0.330770219,1.144769395,-0.41566489,0.851431066,1.124515938,-0.027137544,-0.767707168,-0.496418569,14,1,1,50,0
-0.158166971,0.09377977,-0.966709585,0.913431056,-1.553899944,0.375473232,-1.534302059,-0.320680299,1.079615174,0.896097471,0.769838411,0.54016611,499.9517611,0,1,141,0
0.35422333,-0.613407776,-0.029244928,-0.64502638,1.393898155,0.05962781,-1.365879221,0.600972032,-0.506340555,-0.605023339,0.066404592,-0.272681192,421,1,1,15,0
-0.731137989,0.139227779,-0.314465447,-1.147450249,-0.392693189,-0.703025195,0.657910719,-1.217761886,-1.622003496,0.191340409,0.858784238,-0.176206823,20,1,1,325,0
-1.078423141,0.366792381,0.247090763,0.775483569,-0.00529207,0.239812321,-0.678112127,1.063546925,0.090186574,-0.98607582,-0.385037186,-1.262919689,572.1711024,0,1,83,0
-0.318034819,-1.357111127,0.982028214,0.859885869,0.863706109,-0.063467214,-0.213712075,-1.614582224,-1.248710761,-1.365093006,-0.502952099,0.773439952,93,1,1,36,0
-1.569853333,0.163358005,0.08463056,-0.182988554,0.94964542,1.031377915,0.617661169,-1.094796905,1.78694337,1.928482714,0.478562447,2.001589437,524.8016619,0,0,417.6817738,0
0.449091591,-0.012179151,0.74135836,0.465743277,-0.752351479,-0.92059791,0.077540118,1.027568848,-1.620223742,-0.774434875,0.56957718,0.22689496,148,1,1,36,0
-0.905260593,1.572288877,-0.764183157,0.46673135,1.229920971,-0.926727807,-0.590386404,-0.152262741,-0.966454895,1.351531021,0.709453229,0.426814021,475.8239564,0,1,23,0
-2.531413014,-0.883756928,1.732166932,0.446784049,2.348095177,0.140756042,-0.683087005,-1.902935583,-1.699146736,0.968140327,-0.818309352,2.089640556,16,1,0,546.3231376,0
0.081361005,1.11686348,0.420425421,-0.188225368,0.573092732,0.494384312,0.30874302,0.149394687,0.873065335,0.874429056,-0.250606192,-1.705678083,15,1,1,65,1
2.068092422,-0.025817452,-0.19210084,-1.798336942,0.796882799,-1.265536013,0.207762235,1.620991447,0.474888793,-1.246777608,1.025575934,0.251326716,132,1,1,3,0
-0.131813041,0.429074115,-0.159739453,1.56922041,-0.532176152,-0.557510279,0.479990219,0.759597591,-0.682222911,-2.232247288,1.003643651,0.161201868,419,1,1,3,0
-1.356043028,0.588160327,-0.267489652,1.672611689,0.053251277,1.256779637,-0.24038427,-0.262003351,0.891061634,0.062331477,-1.01074743,-0.142932844,3,1,1,10,1
0.717669629,1.467849504,-0.226280281,-0.26973067,0.716174497,1.243532658,0.337645913,-1.059386152,-1.413721308,0.111233888,-0.689172792,-0.142638759,527.1715793,0,1,91,0
-1.05052725,-0.916671418,1.215907587,0.12325642,-0.077152997,-0.272793277,-0.791000467,1.476213534,-0.233610026,0.164764936,-1.383722169,-0.74972717,620.675233,0,1,325,1
0.802157154,1.51604295,-0.928203369,-0.274899017,0.811098575,0.950506619,0.460963254,0.779957913,-1.45160975,-0.633195782,0.552787638,-0.488711996,135,1,1,91,0
-0.67894794,2.215421718,0.557288522,0.039464521,-0.939597468,-0.355424735,-0.892233988,-0.473344979,1.024320228,-1.763604369,-0.46229871,-0.742392426,567.3874635,0,1,17,0
-1.283913667,-1.02568901,0.63777921,-0.694937204,-1.129190192,1.773998412,1.17177074,-0.063103718,0.125529813,0.675054229,1.014174704,0.243688873,276,1,1,140,1
0.659344407,-0.164561139,-0.79654989,-1.010140816,-0.359027574,1.017024097,0.332097603,-2.080896828,0.353718483,0.398218125,-0.587936556,-0.563271695,6,1,1,9,1
0.49452979,-0.583818299,1.213469532,-2.041808838,-0.730519562,-0.777721339,-0.552198515,0.69435932,-0.741124976,1.169925927,-0.06116008,-0.836603694,10,1,1,8,0
-0.296860353,-0.929381545,-0.629483036,0.418301827,0.623797197,0.388624276,-1.309008278,-0.184691738,0.819807797,-0.350843492,1.581585519,0.042662529,479.5642531,0,1,140,0
-0.355882032,0.38996634,-0.92358455,-1.424029953,-0.182038205,1.157223038,-0.558190743,0.295417313,-0.206244013,1.562270035,-1.386320062,-0.922359738,42,1,1,6,0
1.624400217,0.701350617,0.052156948,1.634870662,1.903688734,0.968772558,-0.075057985,0.369340816,0.254405816,0.342622745,-0.978465664,-1.200825128,58,1,1,10,1
-0.034262008,1.091547845,-0.311016958,0.063034239,0.939696263,-0.082436278,-0.691224146,0.974356921,-0.357825789,2.216238666,0.531224201,0.849510453,243,1,1,3,0
-0.282735863,-0.543954079,-0.165656702,-0.953982819,-0.376704881,-0.099683169,1.270178068,-1.310078347,0.4138586,-1.38467504,-0.159676203,-0.254516924,99,1,1,45,0
0.815599677,1.723674646,0.696553869,-0.315142484,-0.900163601,-0.366591968,-1.433715238,0.865812807,0.296110906,0.655903421,-1.242675483,0.775268923,5,1,1,314,1
2.100384209,-0.30655939,0.066423484,-1.834314123,1.382812186,0.465832481,-0.434291285,-1.482944794,0.839849309,-0.713124117,0.427523089,0.345402888,94,1,1,21,0
2.50716787,-0.54828163,-0.297038166,0.612916737,-1.263172972,-1.091708152,0.027931922,0.040277021,0.736449751,-2.10625347,-1.013162331,0.652072753,298,1,1,34,0
1.38492381,-1.142405727,-1.824406043,0.632711491,1.102829235,0.721734134,-0.418194105,-0.631922008,-0.971576403,-0.758160474,1.202347041,0.305614273,7,1,1,20,0
0.351535644,0.150657487,1.398061879,-1.028715056,-0.806003125,0.181172611,0.911843305,0.686861396,0.047713085,-1.365709657,0.852077523,-0.604770675,38,1,1,3,0
-0.619099422,-1.874167595,-0.625554336,-0.290856113,0.128457724,0.024674796,0.668072167,0.641253951,0.001339346,0.960558513,-0.403143321,-0.618878603,44,1,1,14,1
0.295065095,0.297518758,0.841686236,1.344748395,0.715861166,1.042121079,-0.644538395,-0.969461251,0.359904235,0.832342037,0.901771237,-0.819233571,87,1,1,55,1
-0.980344661,0.605615914,0.177223725,0.36039439,-0.53567726,0.372985416,-0.86987995,0.914939062,-2.094028357,-0.604364422,1.364779363,-0.864631867,194,1,1,14,0
1.077879669,-0.182706691,-0.501386482,-1.525160654,-0.923655623,-0.663885526,0.194093453,0.419516355,0.462522652,-1.054400582,0.623805016,-0.282688376,13,1,0,434.5715124,0
-1.810642092,-0.572643419,-0.066332155,0.327207034,-0.351235888,-0.207526689,-0.354109364,-0.613339467,0.534984718,0.060090165,-0.404499506,-1.030791897,81,1,1,28,1
0.697113832,-0.103765503,-0.497846394,1.064752292,-0.12132798,0.595954994,1.151405412,-0.41134913,-1.187121177,0.521659137,1.075433756,-0.089315254,12,1,1,525,0
1.311738397,-1.658544004,1.290919072,-1.106361689,0.758507245,0.428140145,-0.726515723,-0.944591324,-0.561722164,-1.193597907,-0.860043392,-1.232332904,470.3667139,0,1,3,0
0.648175102,-1.524612998,-0.67954389,0.03960016,1.250711157,-0.820304791,-0.503865066,0.245567693,-0.47517684,-0.339353502,-0.090971783,-0.006022675,48,1,1,415,0
0.800861781,1.482144099,0.86457123,1.541127437,-0.037731116,-0.198719351,-0.530622328,-1.447166948,2.431556169,-1.854289009,-0.081281393,0.535994954,124,1,1,204,0
1.573964041,-0.988532416,0.42733498,-0.018790728,-1.446372772,-1.174415805,0.747165061,-1.662904076,-0.724969789,-1.099088669,0.380272619,-0.711040231,300,1,1,98,0
1.204800288,-0.664242389,-1.18324098,-1.039530712,1.148021565,-0.46006113,-2.225727925,1.07027508,-1.425830687,0.108975235,0.962036784,-0.218720909,24,1,1,50,0
-0.005225386,-0.944465485,-0.599903386,0.742988212,-1.165461669,-1.645511275,0.076263359,-0.529681116,0.824091999,1.58503997,0.511295721,-0.887659571,451.1776171,0,1,381,0
-0.419559345,1.219995217,-0.784790197,-0.858726757,-0.280423948,-0.887104518,-1.749888207,0.748509773,-0.087667125,0.107624639,-0.060852564,0.143006047,27,1,1,208,1
0.370081118,0.090674071,-1.575885246,0.833761786,0.116979998,-0.467146001,-0.399727911,-0.219105517,1.762869929,-0.219605369,-1.533771221,1.13738595,94,1,1,3,0
-1.332056615,0.35889542,1.498292682,-0.280538511,-0.161078057,-1.198983441,-0.31714321,0.122576769,-0.11104092,0.478017422,-0.520951851,1.232279438,125,1,1,8,1
0.0888123,-0.43935475,-1.630006517,0.49339249,-0.820153936,1.058244334,0.905448961,0.456806989,0.729799228,0.453708239,-0.203878608,-0.9477979,3,1,1,3,1
0.034353266,0.008143915,-0.697039449,-0.294117706,0.051007799,0.6515386,-1.441032042,-0.530612519,-2.625438524,-0.546416905,-0.802976982,1.234153247,451.0097999,0,1,18,0
-0.803299864,1.31190837,1.013013108,0.294993094,0.862699424,-0.093031463,-1.055296966,0.299597342,-1.295505355,0.581612666,0.295224382,0.186751363,18,1,1,7,0
2.041791975,-1.917835824,0.354737301,0.008774857,1.545158838,-0.163533862,-0.685606366,0.418811051,-1.808908619,2.34643425,0.050071911,0.409135744,26,1,1,415,0
0.073861281,0.00803773,-0.375761022,-0.862101666,-1.328518795,-0.290484723,1.234711302,0.585082528,-0.640743482,0.744515167,-1.454611635,-0.025253429,380,1,1,180,1
-0.106868213,0.610803763,0.441667528,0.341972606,0.571119957,0.07582208,1.485207356,-1.393320193,1.112804815,-0.207469376,0.247980569,0.210914433,140,1,1,12,0
0.144715187,0.933675698,-0.19952453,-0.591674371,-1.328075357,1.75035457,0.221176352,1.320708722,0.193724947,-0.832845688,-0.179373609,1.136344226,3,1,0,461.6427669,0
-0.089237571,0.39472712,-2.228558774,-1.450693775,0.83863413,0.335838779,-0.494514307,1.298077222,1.609224147,0.720140016,0.153024813,0.202957,489.2139,0,1,18,0
-1.047355394,-2.17022597,-1.432433299,-0.056232768,0.366240441,0.218801669,-1.548573663,-1.355272533,-0.932369975,-0.143583909,1.612702903,-1.465350199,3,1,0,488.9912236,0
0.929018052,0.290190991,1.508518594,0.336811315,-0.17438345,-1.125947614,1.044420188,-1.193171857,-0.569293186,2.232491555,1.452637239,0.5344125,506.7739269,0,0,554.0584479,0
-0.68927391,-1.765225764,-0.200238903,-1.482332894,-1.479470471,-0.899849223,-0.606769992,1.424136172,-0.812952173,0.430399687,1.039146815,1.686086372,490.6107434,0,1,67,1
-1.282445989,0.684638658,-0.049652768,2.726899582,-1.621061019,0.236305089,-0.928064368,0.242882776,0.279052314,0.103756904,1.093825017,-0.858284996,57,1,1,3,1
-0.776771969,0.041845244,0.205059688,1.734664204,0.902055206,-0.792871365,1.407951973,1.554433794,-0.700241687,-2.094463518,1.172319473,0.063838138,367,1,1,3,0
0.096140971,0.267290002,0.290532452,-0.396491322,-0.543260142,-1.261989421,-0.653723718,-0.099736404,-0.776677217,-1.208201674,-0.372773905,-0.286107001,472.500372,0,1,3,0
-1.069612186,0.783043276,-0.040354549,1.486600083,-0.547807048,-0.276254291,1.512488747,-1.050717668,1.105972299,1.980913074,-0.23798343,-0.793099659,85,1,1,60,0
-0.79314384,-0.751088971,-0.403871342,1.991717249,2.1614727,-0.706119202,1.164420714,-0.508448566,0.865894333,1.724536747,0.445134873,-0.617102214,474.4633386,0,1,265,0
-0.101396765,0.376382767,-1.314981741,0.610965557,0.667150731,-0.20652119,0.574753763,-0.420350575,-1.544618896,-0.005981035,-2.314877963,0.889640895,187,1,0,545.4796134,0
1.038112366,-0.740371686,0.403093852,2.160410224,1.046081852,-0.10271866,-1.377330755,-0.084838713,0.437290672,-0.061817694,0.068125523,0.393445927,86,1,1,23,0
0.034955143,0.489774876,-0.364569963,0.358611269,-0.072715008,-0.974007024,0.915880176,0.400296789,-1.641291096,1.190215267,-0.551348541,-0.858198453,135,1,1,4,0
0.506900695,-0.672766982,0.532646921,0.283246182,-0.046228638,0.694009406,-0.157357463,1.809196478,-0.69094266,-0.057625292,0.247133103,0.883333005,3,1,0,512.6967287,0
0.279100275,0.578349797,-0.127631919,-0.113309471,-0.479189075,0.064467821,1.237798829,-0.980436426,0.484837101,-0.38696327,1.452068321,0.807885432,508.3839046,0,0,495.138866,0
-1.884501469,1.34409654,0.561805914,-0.443182562,0.425432506,0.066642215,0.88323684,1.729664538,0.098156173,-0.509494553,0.934558541,-0.219389102,3,1,1,352,0
-1.543883062,1.302033298,-1.347414455,-0.745723174,1.066047088,-0.348319652,1.71942594,2.894376423,1.147665138,0.128662668,-0.69882955,-2.238204829,24,1,1,28,0
1.12494367,-1.392576195,-2.136555308,1.411496298,0.702869388,0.692168075,-0.357273514,-0.608172746,0.559092605,1.364329329,-1.112326054,-0.723260428,3,1,1,5,0
-0.342577806,0.853430225,-0.659022894,0.842185396,-1.372019909,-0.970214726,0.803653504,0.676716981,-1.3202882,-0.17464289,-0.076806555,-0.980523196,363,1,1,25,0
0.384972373,0.955654021,-1.587150274,-2.765332521,-0.149274058,-0.210001758,-0.990547273,0.851832562,1.742522362,-1.909347849,-1.391825024,-1.637113446,471.3148359,0,1,34,0
-0.183865882,1.054323714,0.213717854,1.200631473,0.586692676,-0.523205556,1.169066442,0.058664966,1.260112282,-0.678594219,-0.856937306,1.225599016,162,1,1,3,0
-1.629988611,1.261767711,0.547973473,0.884671994,0.365190212,-1.460655728,0.022639258,1.717076204,0.464403994,-0.019980695,-1.239306487,0.663161758,3,1,1,3,0
-0.821029453,-0.562910084,0.286802571,-1.069394946,-1.720352852,-0.313885913,-0.749515956,0.745602833,-0.387716798,0.375377973,1.655255835,0.254838841,290,1,1,294,1
0.575457924,0.31821099,-1.047076054,0.289664477,-1.075850436,0.136102379,0.508447639,0.54636527,0.346370215,1.78269608,0.091140385,0.122656273,453,1,1,62,0
0.872545608,-0.210194573,0.188538554,1.059615627,-0.882955701,1.380072008,-1.036967031,0.223550828,-1.16662239,-1.423454829,-1.789557629,-0.116548734,492.6803877,0,0,477.4355815,0
-0.737801834,3.169986019,-0.345534673,0.973233585,1.229587607,-0.386108427,-0.031131728,-0.891303648,0.94625223,-1.450746859,-1.3327004,-0.170005154,139,1,1,42,0
-0.782019904,-0.878928932,0.333101792,-0.687739486,1.705688899,0.189191427,-0.17292518,0.905606228,-0.665847734,2.422134878,-2.503295436,-0.323282032,22,1,1,28,0
0.733648334,-0.76099291,2.404531482,-1.509918751,-0.664771064,0.882480579,0.490162024,-0.343460612,0.415192131,0.315163976,0.772805981,-0.375179398,158,1,1,4,1
-0.94311093,1.203204597,-0.133875401,0.467196375,0.988959025,0.220073282,0.1797127,0.068061232,0.137750158,-0.854470436,-0.137308397,-0.7776625,207,1,1,8,0
0.344314169,0.549513926,0.465974622,-0.594046346,-0.651387042,0.924436979,0.732011553,0.285998159,0.224076235,1.321364112,-1.379654887,0.900478611,166,1,1,9,0
0.790852499,1.669744667,0.821253178,-0.164876461,-1.719011019,-0.132546187,-0.865128829,0.264422888,-1.756236901,0.923016327,1.924558949,-1.30059195,59,1,1,91,0
-2.038516331,0.664217996,0.856663385,-0.048292373,0.252041645,0.192139771,0.428792696,1.668942791,-0.522588398,1.330897577,-1.160764543,0.581764755,3,1,1,14,0
0.012589278,0.301933864,1.164313463,0.076879161,0.038998552,-2.956466868,0.612694895,-1.750477447,0.39002929,0.037038992,-1.35051928,0.75017316,23,1,1,23,1
0.587729198,-1.507669004,0.654927217,0.976515326,0.40876069,-1.075659571,0.348060328,-0.156227238,0.344132724,0.119350351,-0.953376464,-0.536930034,37,1,0,450.6917301,1
-0.234406343,-0.706375523,-0.156241088,-0.37330963,-0.215477183,0.907097457,0.275725551,0.346040514,-1.321266644,0.137822408,0.843540036,0.492583569,48,1,1,42,0
-1.483950751,-0.686185223,0.247328704,0.847328005,-0.533752381,-0.705809906,0.383789598,-0.278201036,-0.194870731,-1.875749712,1.588134946,-0.111818559,50,1,1,3,0
-1.07423511,-1.859235155,-1.13669058,1.619361233,-0.510708551,1.846781172,-1.298805054,-1.389860224,0.037237497,0.010528319,-0.091649317,0.393641593,3,1,1,3,1
-0.755815947,0.434952742,-0.650900224,1.844711456,-0.629720589,-0.752806338,1.093509095,1.226609861,-0.941464813,1.0507453,0.680581706,-0.756620666,29,1,1,4,0
-0.238734205,0.852217476,-0.080153533,-0.931994188,-2.41894132,-1.132320388,-0.019234193,-1.389085579,-0.005068307,1.108014141,-0.600359582,-0.141310107,7,1,1,27,0
-0.166143839,0.987820121,-2.243113265,0.192637836,1.60377539,-0.203022372,0.3675666,1.062427731,0.628798417,-0.132180174,0.373974218,1.106431579,37,1,0,502.121159,0
0.978924034,0.90955111,-0.177932922,-0.916037788,0.355243359,-0.13641906,-1.124005826,0.654639672,-1.255640576,-1.025220594,-0.91908658,-0.960525039,493.0219682,0,1,110,0
0.303303847,-0.19479093,-0.545355961,-0.43256349,-0.359233197,1.451883135,1.179530524,1.42787784,-1.774667541,1.232638686,-0.826571447,2.085037779,110,1,1,43,0
0.060829962,0.030083077,0.483525171,0.319038559,0.502471128,1.045495656,0.197544716,0.839904698,0.365622935,-0.072285946,0.059034158,-0.267520246,4,1,1,29,0
1.69729087,1.281908778,0.001282345,0.23638871,-0.486770666,0.588328257,-1.515015478,1.838488711,1.102398856,-0.285821187,0.013491588,-0.561976638,277,1,1,96,0
1.584055552,-0.283590721,1.299777161,0.438457336,-0.036769095,-1.061532657,-0.573439418,0.227397935,-0.752405157,-0.79810224,0.116234454,1.40191825,65,1,1,185,0
-0.547081548,0.194474465,-1.260553665,-0.973055914,-1.990466897,-1.539876641,0.740231074,-0.418049924,0.0242216,-0.438620937,0.430725458,0.305856981,3,1,1,23,0
-0.433857869,0.345135731,-1.342230028,-0.606982967,-1.497405565,0.884163749,1.545719268,-1.429681917,0.94449629,1.025513287,2.137479403,1.555398722,415.1932442,0,1,467,0
-0.483909811,-0.954441146,-1.632346863,0.268830999,0.724755374,0.366793848,-1.228107406,-0.40536987,-0.761582992,1.216992537,-1.042209747,2.211472627,158,1,1,46,0
0.023119092,-0.52822703,0.461307523,-0.611682214,-1.200455698,-0.330941052,-0.635688176,2.242458846,1.33892864,0.332729478,2.929326534,-0.066738683,409.8456564,0,1,194,0
-0.902880896,1.903205831,-0.130979022,0.016071891,-0.805262913,0.813121836,-1.616708879,0.788428648,-0.08535518,-0.712683281,-1.162719729,0.061868904,529.3416532,0,1,254,0
-0.187222994,0.945497613,0.473316499,0.785596166,-1.00045683,-0.103603883,-0.99394327,1.440554772,1.454853226,0.180440247,-1.820305026,-0.270016002,38,1,1,254,0
-1.675182349,-0.802438705,-0.017383763,-0.721464574,-2.214490714,-0.972187852,-0.578549286,-2.114391569,0.241797782,-1.091148423,-0.369303655,0.72882529,17,1,0,538.2983969,0
-0.557008606,-0.362061461,-1.036907816,-0.938068253,1.687742655,2.018465592,-0.740382047,0.645257638,-0.5322058,-0.853494671,0.950581956,0.06053972,34,1,1,140,0
-0.355857645,0.12269249,1.307493396,-0.074715106,0.339058306,-0.547768875,-0.493974674,-0.589767536,0.599186774,-3.037837779,-0.22325583,-0.755414863,484.3648092,0,1,54,0
0.256160057,-1.320129183,-0.759885719,-1.081117501,-0.099412076,0.983901236,0.907186247,0.364031353,0.8760569,-0.011359612,0.008931232,1.125340125,154,1,1,95,0
1.307590481,0.392949986,-0.870342002,-1.506623191,-0.613755147,-0.42467484,-0.459127321,-0.016840678,-0.140833815,-1.647925516,-0.747332061,-0.356617396,366.3937253,0,1,114,0
0.542647691,1.170635777,-0.631529814,-1.195458256,1.5551292,-2.064496504,0.040074849,0.046444213,0.146765018,-1.266837441,1.49177664,0.724325926,54,1,1,21,0
-0.10995761,-0.049052727,1.288304635,-1.070070805,1.646949361,-1.22448615,1.010057659,1.022011172,0.269640061,0.266970969,-0.476835803,1.049491995,120,1,1,77,1
-0.91696496,-1.119556827,0.812473078,0.852737121,-0.922332416,-0.840096833,1.03157456,0.312929641,0.844502272,0.148632375,-0.591207009,0.099598326,12,1,1,9,1
0.050575002,0.14661367,-0.324964022,1.311078572,-1.002312449,-0.628032105,-0.312190199,2.179534326,2.0164814,0.121496406,-1.077160299,-0.650091152,59,1,1,96,0
0.329809495,-2.171420344,0.052425211,-0.14729607,0.24462598,-0.582809213,0.258428507,1.121015203,0.260785128,-1.290778722,-1.074543495,-0.363346998,215,1,1,37,0
0.163885108,-0.305494563,-0.445421593,-0.290603095,0.855440974,-0.319331245,-0.675094784,-0.246253369,-0.254417123,2.196052488,-0.363323075,1.645613399,540.162889,0,1,106,0
2.627186212,1.170632641,0.599089582,-0.000427262,1.155709044,1.210749398,0.253878552,0.898307391,-0.799771005,-0.473842795,-0.127101286,0.82036082,167,1,1,12,0
-0.410878564,-1.79385964,0.749842223,-0.143074314,-0.548711966,2.169956253,0.703070259,0.350501106,0.152448618,-3.050792027,-0.181176385,-0.036003846,492.9992524,0,1,58,0
1.624224136,-1.167741184,-1.889367605,-1.530234626,0.340374472,-0.525135453,1.266849384,0.236536477,-0.050456883,-1.710975007,0.73926869,-0.173541534,120,1,1,238,0
1.315561208,0.091811964,-0.106773258,0.037263603,-0.131151551,1.346464433,2.027536994,-0.227255283,0.362231768,-1.051964515,-0.532538488,0.196719028,3,1,1,6,0
-1.071107621,-0.794887391,1.661641299,0.328475246,-1.692017136,-1.022203609,-0.024648703,-0.442744985,-0.192450551,0.956364885,-0.545653073,-0.615306198,6,1,1,48,1
1.588706583,0.449661929,-1.099853517,-0.097165464,-1.47242899,0.404483012,-0.432463116,-0.25023001,-0.142158721,0.017088311,-1.195421818,0.655763062,34,1,1,94,1
1.060000336,0.117378524,-1.396475786,-1.159645785,0.401661606,-0.57997981,1.619168053,-2.290817942,-0.168367383,-0.082295988,-0.848442621,0.699143392,3,1,1,3,0
0.117598156,0.713592529,-0.243321077,-0.513135202,0.599190948,-1.427696341,1.15201572,0.32053223,0.084936183,0.349044128,0.77612846,0.577284445,76,1,1,216,1
-0.578848914,0.180850499,0.047227294,-0.863872108,0.92769273,1.915824109,1.507500996,0.557993169,-1.949350173,-0.686256115,0.722278396,0.300336663,105,1,1,100,0
0.399628091,0.971745858,0.030354218,0.102342813,-0.776390153,0.907793987,-0.877049085,-0.453977688,0.659682182,-0.047753178,1.874215799,0.833709011,464.227247,0,0,475.2548162,0
1.031282401,0.030304612,-1.441315164,0.128126918,1.663281026,-2.011636577,0.273382222,-0.719572828,0.249555839,-0.658109936,1.055441099,-0.398387905,6,1,1,150,0
1.308651467,1.33726078,1.944574123,-0.59674001,-2.119049657,-0.122292181,-1.103568009,-1.006163107,-0.285882712,0.306339142,-0.664344449,-1.632601796,400.2274198,0,1,92,1
-0.837162644,-1.389609573,-0.79975181,-0.630997932,0.304626815,0.299400937,-0.175722472,0.936815837,1.785087008,-1.169446102,-0.439498028,0.580022274,19,1,1,79,0
-0.29256608,-0.52227873,0.062806278,-1.182355229,1.646974882,-0.028152176,-1.760300108,-0.8610724,2.031077859,0.693389485,-0.036022797,2.223773347,488.5095466,0,0,479.5272849,0
1.135514937,-1.122512579,1.49283936,0.595978567,-0.553795305,0.248662697,-0.247390141,0.403467327,-0.796627033,-0.695158111,-1.270240876,-0.160139675,467.0308093,0,1,51,0
0.35993287,-1.180087997,1.482604295,0.627625465,1.777660749,-1.308648284,-0.453415893,-0.258022439,-2.362526652,1.189408654,-0.162976392,-0.533357085,297,1,1,77,0
0.968551728,-0.662259556,2.497382399,-0.543456044,-0.555297756,1.641167208,1.825600985,-0.277918173,0.218038213,-0.084239574,-1.583393475,-0.383006594,514.1317038,0,1,47,0
0.20569085,0.838145011,-1.922792642,0.175969801,-0.834259075,0.805507844,0.062250038,-0.517992272,0.963398894,1.250682655,-0.179713818,0.656962113,369.1126262,0,1,62,0
0.52258311,1.413600902,-0.347357564,-1.995486498,0.33310566,0.065970172,-1.277201516,-1.523151139,-1.452559733,0.091529724,0.902010935,1.957119752,93,1,1,83,0
-0.426224365,-1.135106786,-1.885159558,0.357994923,0.277838499,-0.190628365,0.104946282,-0.01621115,-0.450237917,-0.138889341,0.093410372,-0.772370172,306,1,0,600.9015183,0
0.585880265,-0.768841441,-0.588936498,0.056819513,-0.516018689,-1.365100254,-1.26631917,-0.456100741,0.174118244,-0.203463267,-0.258865881,1.804717126,491.3574635,0,1,6,0
-0.012317651,-0.57908308,-1.811266821,0.552360995,-0.474097393,-0.545989697,-0.388884393,1.072944623,0.696668783,1.141929476,0.29545001,1.014029408,158,1,1,79,0
1.16102157,-1.335090469,1.450839528,-0.315612326,0.648043338,0.416154411,0.353280127,-0.532680418,1.139298983,-0.091946477,0.309230711,-1.801166668,56,1,1,241,0
-0.143101792,-1.508569872,-2.036372008,-0.604128822,1.952854992,-2.247082768,0.590408694,-0.7960256,-0.025242832,-0.354307839,-1.034342628,-0.296125183,14,1,1,12,0
0.439865151,-0.295980607,-0.156825042,-2.06256459,1.408021583,-0.837938161,-1.126412852,-0.299231305,0.174714162,-0.741740482,-0.728706952,0.894357131,5,1,1,7,0
-0.218688162,0.507912149,1.164901042,-0.262225239,-0.814178265,-2.017846157,-1.5353577,-0.635264319,0.082484552,-1.376531013,0.51145514,0.201579411,90,1,1,5,0
0.062417402,-0.843176694,0.769990586,0.02000376,2.755145291,-0.646268487,-0.576494698,1.899284787,0.260146444,-0.226609795,-0.304467878,-0.133925514,12,1,1,296,0
-0.427268206,1.12368175,0.017236841,0.763673261,-1.38516283,0.193297115,-0.4428758,-0.057294062,-0.692537656,1.633649819,0.734391741,-0.767705666,265,1,1,66,0
-1.095435744,0.212201094,0.48734414,-0.378227424,0.327621292,0.277363162,1.60721266,0.907272095,0.96368799,0.579327826,-1.013053111,-0.353278142,57,1,1,14,1
-0.825451413,0.189908623,-0.459710296,1.060788863,-0.251204141,-0.242104453,-0.340032976,-0.83167152,1.290756341,0.902683166,0.854387435,1.661002445,468.2391763,0,0,495.138866,0
-1.142231409,-1.036340976,-1.817378253,-0.427203677,1.619349543,0.509414521,0.817767539,-0.312717726,0.419811736,0.725118269,1.298826442,-1.221247135,496,1,1,32,1
1.88289883,0.298740127,0.492917296,1.149848092,0.69817516,-0.604535859,0.867198922,0.959670559,0.746855234,0.230673553,-0.592557629,-0.155584384,22,1,1,4,1
-0.415898624,0.271146192,-1.708271692,-0.153598313,-0.116269566,1.052895918,-0.964685775,0.651173617,0.140748977,0.043468495,1.355206085,-0.631372239,20,1,1,12,1
0.91500578,0.06249594,-0.618269625,0.235212625,1.058334579,-1.903976099,1.297261709,0.659099159,-1.855664808,-0.596470369,-1.924516251,-0.610583622,537.1133642,0,0,418.3605326,0
0.578243987,-0.832871375,0.253913826,0.633640444,-0.223755931,0.461946272,1.080273921,-0.937578354,0.193316406,1.297642394,0.065035087,1.351867624,448.1729306,0,1,198,0
-1.170424353,0.496395043,1.528880841,-0.397399411,0.648440253,0.568722319,-1.22961287,-0.600680639,0.373547672,-1.369189874,-1.139463306,0.282636709,584.4061279,0,1,54,0
1.192368388,-0.075225368,0.488392988,0.27799652,-1.333559577,0.765168612,-0.681763981,-2.625104147,0.608961135,-0.105777319,-1.158153186,-2.085719406,565.9146798,0,1,72,0
-0.541109204,-1.682969678,0.034589798,-2.095854055,-0.485989206,0.006227967,-2.318021136,-0.853122553,0.69792381,-0.387436119,-0.377427601,-1.134114652,234,1,1,6,0
